Basement,Full Baths,Other Improvements,Basement Finish,Sale Price,Type of Residence,Attic Type,Estimate (Building),Building Square Feet,property_city,Fireplaces
3.0,1.0,0.0,1.0,287000,4.0,3.0,243260.0,1266.0,SCHAUMBURG,0.0
2.0,2.0,84336.0,3.0,302700,2.0,3.0,239290.0,1692.0,SCHAUMBURG,1.0
,1.0,,,85000,,,68840.0,,SCHAUMBURG,
,1.0,,,85000,,,41320.0,,SCHAUMBURG,
,1.0,,,183000,,,100910.0,,SCHAUMBURG,
,1.0,,,183000,,,100910.0,,SCHAUMBURG,
,,,,219900,,,94490.0,,SCHAUMBURG,
,,,,219900,,,70940.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,295000,2.0,3.0,260390.0,2328.0,SCHAUMBURG,2.0
,1.0,,,175000,,,92010.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,419000,2.0,3.0,318660.0,2230.0,SCHAUMBURG,1.0
1.0,2.0,0.0,3.0,302000,1.0,3.0,148510.0,1248.0,SCHAUMBURG,2.0
1.0,1.0,0.0,3.0,149000,2.0,3.0,138870.0,1350.0,SCHAUMBURG,1.0
1.0,1.0,0.0,3.0,149000,2.0,3.0,138870.0,1350.0,SCHAUMBURG,1.0
,,,,165400,,,113650.0,,SCHAUMBURG,
4.0,1.0,0.0,3.0,175000,1.0,3.0,148570.0,1202.0,SCHAUMBURG,1.0
4.0,1.0,0.0,3.0,175000,1.0,3.0,148570.0,1202.0,SCHAUMBURG,1.0
,,,,155500,,,129550.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,324900,2.0,3.0,281360.0,2574.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,324900,2.0,3.0,325020.0,2574.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,324900,2.0,3.0,281360.0,2574.0,SCHAUMBURG,1.0
,1.0,,,182200,,,97900.0,,SCHAUMBURG,
,1.0,,,196500,,,85170.0,,SCHAUMBURG,
,1.0,,,196500,,,85170.0,,SCHAUMBURG,
,1.0,,,162000,,,81010.0,,SCHAUMBURG,
,1.0,,,140000,,,95930.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,298000,1.0,3.0,184310.0,1180.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,298000,1.0,3.0,205920.0,1180.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,272500,1.0,2.0,156740.0,965.0,SCHAUMBURG,0.0
,1.0,,,140000,,,86820.0,,SCHAUMBURG,
,,,,151000,,,66570.0,,SCHAUMBURG,
,1.0,,,74500,,,49350.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,293000,2.0,3.0,236390.0,1708.0,SCHAUMBURG,1.0
3.0,3.0,0.0,1.0,540000,2.0,3.0,362860.0,2528.0,SCHAUMBURG,1.0
,,,,123000,,,62570.0,,SCHAUMBURG,
,1.0,,,169500,,,47940.0,,SCHAUMBURG,
,1.0,,,169500,,,47940.0,,SCHAUMBURG,
,1.0,,,147000,,,90510.0,,SCHAUMBURG,
,1.0,,,153000,,,97980.0,,SCHAUMBURG,
,1.0,,,162000,,,69330.0,,SCHAUMBURG,
,,,,195000,,,98170.0,,SCHAUMBURG,
,1.0,,,99000,,,71040.0,,SCHAUMBURG,
,1.0,,,110000,,,54950.0,,SCHAUMBURG,
,1.0,,,200000,,,109490.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,245000,4.0,1.0,193410.0,1100.0,SCHAUMBURG,0.0
,1.0,,,177000,,,109980.0,,SCHAUMBURG,
,1.0,,,177000,,,102680.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,334900,4.0,3.0,219590.0,1286.0,SCHAUMBURG,2.0
,1.0,,,150000,,,97980.0,,SCHAUMBURG,
3.0,2.0,96.0,3.0,382500,2.0,3.0,291240.0,2225.0,SCHAUMBURG,0.0
1.0,2.0,0.0,3.0,162000,2.0,2.0,144640.0,1490.0,SCHAUMBURG,0.0
,,,,137750,,,58430.0,,SCHAUMBURG,
,,,,137750,,,58430.0,,SCHAUMBURG,
1.0,1.0,0.0,1.0,275000,1.0,2.0,180170.0,984.0,SCHAUMBURG,0.0
1.0,1.0,0.0,1.0,275000,1.0,2.0,154450.0,984.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,319000,2.0,3.0,260920.0,2420.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,319000,2.0,3.0,260920.0,2420.0,SCHAUMBURG,1.0
2.0,2.0,121.0,3.0,250000,1.0,3.0,218640.0,2094.0,SCHAUMBURG,1.0
3.0,2.0,0.0,1.0,280000,4.0,3.0,194940.0,1100.0,SCHAUMBURG,0.0
,,,,182500,,,119680.0,,SCHAUMBURG,
,1.0,,,152500,,,101190.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,325400,1.0,3.0,217570.0,1748.0,SCHAUMBURG,1.0
,1.0,,,100000,,,79830.0,,SCHAUMBURG,
,1.0,,,130000,,,67520.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,240000,2.0,3.0,282610.0,1876.0,SCHAUMBURG,1.0
3.0,2.0,0.0,1.0,240000,2.0,3.0,282610.0,1876.0,SCHAUMBURG,1.0
3.0,2.0,0.0,1.0,390000,2.0,3.0,282610.0,1876.0,SCHAUMBURG,2.0
3.0,2.0,0.0,1.0,390000,2.0,3.0,282610.0,1876.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,355000,1.0,3.0,303830.0,2592.0,SCHAUMBURG,1.0
3.0,2.0,41.0,1.0,346000,4.0,3.0,240870.0,1994.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,237000,2.0,3.0,219090.0,1090.0,SCHAUMBURG,0.0
,1.0,,,248000,,,130710.0,,SCHAUMBURG,
,1.0,,,248000,,,116880.0,,SCHAUMBURG,
,1.0,,,216000,,,46500.0,,SCHAUMBURG,
,1.0,,,104000,,,59490.0,,SCHAUMBURG,
,,,,228900,,,115070.0,,SCHAUMBURG,
1.0,2.0,0.0,1.0,335000,2.0,3.0,206830.0,1654.0,SCHAUMBURG,1.0
1.0,2.0,0.0,1.0,335000,2.0,3.0,264410.0,1654.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,506250,2.0,3.0,383410.0,4594.0,SCHAUMBURG,2.0
2.0,1.0,0.0,3.0,250000,2.0,3.0,221240.0,1090.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,250000,2.0,3.0,221240.0,1090.0,SCHAUMBURG,0.0
,1.0,,,215000,,,176470.0,,SCHAUMBURG,
,1.0,,,145500,,,62790.0,,SCHAUMBURG,
,,,,168000,,,110160.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,235000,2.0,3.0,197520.0,1292.0,SCHAUMBURG,1.0
3.0,3.0,0.0,3.0,610000,2.0,3.0,409120.0,3026.0,SCHAUMBURG,2.0
3.0,2.0,0.0,3.0,430000,1.0,3.0,252300.0,2029.0,SCHAUMBURG,1.0
1.0,2.0,0.0,3.0,495000,2.0,3.0,442540.0,3445.0,SCHAUMBURG,1.0
4.0,2.0,0.0,3.0,360000,2.0,3.0,176100.0,2695.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,340000,2.0,3.0,279630.0,2685.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,340000,2.0,3.0,233800.0,2685.0,SCHAUMBURG,0.0
,1.0,,,138000,,,110920.0,,SCHAUMBURG,
,1.0,,,138000,,,110920.0,,SCHAUMBURG,
,1.0,,,185000,,,92610.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,530100,1.0,2.0,425570.0,2879.0,SCHAUMBURG,1.0
,1.0,,,150000,,,109130.0,,SCHAUMBURG,
,1.0,,,98000,,,64950.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,270000,1.0,3.0,164340.0,1622.0,SCHAUMBURG,1.0
,1.0,,,137600,,,68010.0,,SCHAUMBURG,
,,,,179000,,,104790.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,282000,1.0,2.0,196380.0,1534.0,SCHAUMBURG,1.0
,1.0,,,195000,,,77150.0,,SCHAUMBURG,
,1.0,,,197000,,,77350.0,,SCHAUMBURG,
,1.0,,,197000,,,91730.0,,SCHAUMBURG,
,1.0,,,197000,,,77350.0,,SCHAUMBURG,
,,,,206000,,,77350.0,,SCHAUMBURG,
,,,,206000,,,91730.0,,SCHAUMBURG,
,,,,206000,,,77350.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,356500,2.0,3.0,200550.0,1784.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,356500,2.0,3.0,224760.0,1784.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,356500,2.0,3.0,224760.0,1784.0,SCHAUMBURG,0.0
,1.0,,,170000,,,114030.0,,SCHAUMBURG,
,1.0,,,131444,,,87160.0,,SCHAUMBURG,
,1.0,,,105000,,,61520.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,380000,2.0,3.0,305060.0,2351.0,SCHAUMBURG,2.0
2.0,1.0,0.0,3.0,155000,2.0,3.0,139330.0,1378.0,SCHAUMBURG,1.0
,1.0,,,130000,,,31000.0,,SCHAUMBURG,
4.0,1.0,0.0,3.0,175100,1.0,3.0,141360.0,1096.0,SCHAUMBURG,1.0
,1.0,,,170000,,,96250.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,418000,2.0,3.0,284200.0,2493.0,SCHAUMBURG,2.0
,,,,145000,,,114830.0,,SCHAUMBURG,
,,,,145000,,,114830.0,,SCHAUMBURG,
,1.0,,,165000,,,115140.0,,SCHAUMBURG,
,1.0,,,165000,,,110160.0,,SCHAUMBURG,
,1.0,,,150000,,,49350.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,399900,2.0,3.0,269250.0,2239.0,SCHAUMBURG,0.0
1.0,3.0,0.0,3.0,649900,2.0,3.0,698650.0,3810.0,SCHAUMBURG,2.0
,1.0,,,250000,,,115070.0,,SCHAUMBURG,
1.0,1.0,0.0,1.0,320000,1.0,2.0,188290.0,984.0,SCHAUMBURG,0.0
1.0,1.0,0.0,1.0,320000,1.0,2.0,188290.0,984.0,SCHAUMBURG,0.0
,1.0,,,115000,,,55670.0,,SCHAUMBURG,
1.0,1.0,0.0,3.0,225000,2.0,3.0,199470.0,1304.0,SCHAUMBURG,0.0
,1.0,,,184000,,,66570.0,,SCHAUMBURG,
,1.0,,,184000,,,66570.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,236100,1.0,3.0,163290.0,1239.0,SCHAUMBURG,0.0
,1.0,,,164900,,,102520.0,,SCHAUMBURG,
,1.0,,,164900,,,102520.0,,SCHAUMBURG,
,1.0,,,160000,,,68010.0,,SCHAUMBURG,
,1.0,,,160000,,,68010.0,,SCHAUMBURG,
,,,,205000,,,68010.0,,SCHAUMBURG,
,,,,205000,,,68010.0,,SCHAUMBURG,
2.0,2.0,52.0,3.0,225000,1.0,3.0,163540.0,1278.0,SCHAUMBURG,1.0
1.0,2.0,0.0,1.0,303000,2.0,3.0,267500.0,1536.0,SCHAUMBURG,1.0
3.0,1.0,38.0,1.0,160000,2.0,3.0,141490.0,1320.0,SCHAUMBURG,0.0
3.0,2.0,0.0,3.0,415000,2.0,3.0,256570.0,2231.0,SCHAUMBURG,1.0
,1.0,,,169000,,,97930.0,,SCHAUMBURG,
,1.0,,,80000,,,59510.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,347500,2.0,3.0,194300.0,1655.0,SCHAUMBURG,2.0
,1.0,,,167000,,,115790.0,,SCHAUMBURG,
,1.0,,,150000,,,55180.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,140000,2.0,3.0,128250.0,1250.0,SCHAUMBURG,0.0
,1.0,,,102000,,,61470.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,349000,2.0,3.0,250010.0,2383.0,SCHAUMBURG,0.0
,,,,170000,,,90770.0,,SCHAUMBURG,
,,,,170000,,,106510.0,,SCHAUMBURG,
,1.0,,,157400,,,131020.0,,SCHAUMBURG,
,,,,213000,,,137740.0,,SCHAUMBURG,
,1.0,,,135000,,,77110.0,,SCHAUMBURG,
,1.0,,,135000,,,77110.0,,SCHAUMBURG,
1.0,1.0,0.0,1.0,270000,1.0,3.0,205580.0,1118.0,SCHAUMBURG,0.0
1.0,2.0,0.0,3.0,385000,2.0,3.0,321110.0,2351.0,SCHAUMBURG,0.0
1.0,2.0,0.0,3.0,385000,2.0,3.0,257900.0,2351.0,SCHAUMBURG,0.0
,1.0,,,130000,,,58430.0,,SCHAUMBURG,
,1.0,,,162000,,,56180.0,,SCHAUMBURG,
,1.0,,,162000,,,56180.0,,SCHAUMBURG,
,1.0,,,162000,,,56180.0,,SCHAUMBURG,
,,,,130000,,,56180.0,,SCHAUMBURG,
,,,,130000,,,56180.0,,SCHAUMBURG,
,,,,130000,,,56180.0,,SCHAUMBURG,
,1.0,,,200000,,,110040.0,,SCHAUMBURG,
,1.0,,,162000,,,77110.0,,SCHAUMBURG,
,,,,283000,,,172960.0,,SCHAUMBURG,
,1.0,,,150000,,,56540.0,,SCHAUMBURG,
,1.0,,,150000,,,56540.0,,SCHAUMBURG,
,1.0,,,105900,,,108740.0,,SCHAUMBURG,
,1.0,,,105900,,,108740.0,,SCHAUMBURG,
,,,,157000,,,96810.0,,SCHAUMBURG,
,1.0,,,174750,,,123610.0,,SCHAUMBURG,
,1.0,,,174750,,,109140.0,,SCHAUMBURG,
,1.0,,,138000,,,88700.0,,SCHAUMBURG,
,1.0,,,140000,,,69330.0,,SCHAUMBURG,
2.0,6.0,0.0,3.0,540000,3.0,3.0,529320.0,6193.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,358000,1.0,3.0,271880.0,2174.0,SCHAUMBURG,1.0
3.0,2.0,0.0,3.0,412500,2.0,3.0,371530.0,2816.0,SCHAUMBURG,1.0
3.0,2.0,0.0,3.0,435000,2.0,3.0,282810.0,2016.0,SCHAUMBURG,0.0
,1.0,,,166900,,,89270.0,,SCHAUMBURG,
,1.0,,,166900,,,97760.0,,SCHAUMBURG,
,,,,199000,,,134830.0,,SCHAUMBURG,
,1.0,,,122500,,,71040.0,,SCHAUMBURG,
,1.0,,,122500,,,71040.0,,SCHAUMBURG,
,,,,130000,,,71040.0,,SCHAUMBURG,
,,,,130000,,,71040.0,,SCHAUMBURG,
3.0,2.0,981.0,3.0,461500,2.0,3.0,291120.0,2629.0,SCHAUMBURG,1.0
,1.0,,,157000,,,106510.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,305000,1.0,3.0,220200.0,1971.0,SCHAUMBURG,0.0
3.0,2.0,0.0,3.0,301000,2.0,3.0,305190.0,2272.0,SCHAUMBURG,2.0
,1.0,,,195000,,,111210.0,,SCHAUMBURG,
,1.0,,,180000,,,100910.0,,SCHAUMBURG,
,1.0,,,143500,,,100910.0,,SCHAUMBURG,
,,,,167000,,,110160.0,,SCHAUMBURG,
1.0,2.0,62.0,1.0,410000,2.0,3.0,283960.0,2318.0,SCHAUMBURG,1.0
3.0,2.0,0.0,1.0,301500,1.0,3.0,195320.0,984.0,SCHAUMBURG,0.0
,1.0,,,132000,,,100910.0,,SCHAUMBURG,
,1.0,,,132000,,,100910.0,,SCHAUMBURG,
,,,,175000,,,100910.0,,SCHAUMBURG,
,,,,175000,,,100910.0,,SCHAUMBURG,
,,,,158000,,,106510.0,,SCHAUMBURG,
,1.0,,,217700,,,109490.0,,SCHAUMBURG,
1.0,2.0,0.0,1.0,285000,1.0,3.0,150620.0,1186.0,SCHAUMBURG,0.0
1.0,2.0,0.0,1.0,285000,1.0,3.0,210150.0,1186.0,SCHAUMBURG,0.0
,1.0,,,180000,,,68830.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,363500,2.0,3.0,270150.0,2027.0,SCHAUMBURG,2.0
3.0,2.0,0.0,1.0,363500,2.0,3.0,206150.0,2027.0,SCHAUMBURG,2.0
,1.0,,,192000,,,104710.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,240000,2.0,3.0,181870.0,1654.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,240000,2.0,3.0,167450.0,1654.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,240000,2.0,3.0,169970.0,1654.0,SCHAUMBURG,0.0
,1.0,,,179900,,,55240.0,,SCHAUMBURG,
,1.0,,,179900,,,43080.0,,SCHAUMBURG,
,,,,166000,,,68010.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,661000,2.0,3.0,407740.0,3208.0,SCHAUMBURG,2.0
,,,,117000,,,64260.0,,SCHAUMBURG,
,1.0,,,152501,,,106510.0,,SCHAUMBURG,
,1.0,,,125000,,,97090.0,,SCHAUMBURG,
1.0,4.0,224.0,1.0,422000,2.0,3.0,360020.0,3013.0,SCHAUMBURG,2.0
1.0,2.0,0.0,3.0,667000,2.0,3.0,787950.0,3936.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,210000,1.0,3.0,148620.0,988.0,SCHAUMBURG,0.0
4.0,1.0,76.0,3.0,228000,2.0,3.0,190560.0,1395.0,SCHAUMBURG,1.0
1.0,3.0,0.0,3.0,479000,2.0,3.0,394290.0,3157.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,294900,2.0,3.0,205380.0,1739.0,SCHAUMBURG,0.0
1.0,1.0,0.0,1.0,140000,2.0,3.0,179750.0,1288.0,SCHAUMBURG,0.0
4.0,2.0,0.0,3.0,347900,2.0,3.0,259870.0,2172.0,SCHAUMBURG,1.0
,1.0,,,175000,,,110570.0,,SCHAUMBURG,
,1.0,,,175000,,,113870.0,,SCHAUMBURG,
1.0,1.0,0.0,1.0,282500,1.0,3.0,214870.0,1165.0,SCHAUMBURG,0.0
,1.0,,,205000,,,85020.0,,SCHAUMBURG,
,1.0,,,145000,,,67060.0,,SCHAUMBURG,
,1.0,,,251000,,,148320.0,,SCHAUMBURG,
,1.0,,,170000,,,79300.0,,SCHAUMBURG,
,,,,174000,,,96250.0,,SCHAUMBURG,
,1.0,,,310000,,,212420.0,,SCHAUMBURG,
4.0,2.0,0.0,3.0,255000,2.0,3.0,225220.0,1890.0,SCHAUMBURG,1.0
4.0,2.0,0.0,3.0,255000,2.0,3.0,225220.0,1890.0,SCHAUMBURG,1.0
4.0,2.0,0.0,3.0,390000,2.0,3.0,225220.0,1890.0,SCHAUMBURG,2.0
4.0,2.0,0.0,3.0,390000,2.0,3.0,225220.0,1890.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,205000,1.0,3.0,147850.0,1142.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,205000,1.0,3.0,163230.0,1142.0,SCHAUMBURG,1.0
,1.0,,,200100,,,98860.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,112200,2.0,3.0,125250.0,1250.0,SCHAUMBURG,0.0
1.0,2.0,0.0,3.0,430000,2.0,3.0,301340.0,2541.0,SCHAUMBURG,1.0
1.0,2.0,0.0,3.0,430000,2.0,3.0,334480.0,2541.0,SCHAUMBURG,1.0
,1.0,,,135000,,,98490.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,289900,4.0,3.0,124100.0,1418.0,SCHAUMBURG,1.0
3.0,2.0,0.0,1.0,289900,4.0,3.0,124100.0,1418.0,SCHAUMBURG,1.0
3.0,2.0,0.0,1.0,306000,4.0,3.0,124100.0,1418.0,SCHAUMBURG,2.0
3.0,2.0,0.0,1.0,306000,4.0,3.0,124100.0,1418.0,SCHAUMBURG,2.0
2.0,1.0,0.0,3.0,275000,1.0,3.0,186040.0,1386.0,SCHAUMBURG,1.0
2.0,1.0,22.0,3.0,275000,1.0,3.0,173880.0,1354.0,SCHAUMBURG,0.0
2.0,1.0,22.0,3.0,275000,1.0,3.0,179210.0,1354.0,SCHAUMBURG,0.0
2.0,1.0,22.0,3.0,275000,1.0,3.0,155790.0,1354.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,283000,4.0,3.0,248300.0,1146.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,283000,4.0,3.0,234360.0,1146.0,SCHAUMBURG,0.0
3.0,2.0,0.0,3.0,372000,2.0,3.0,343640.0,2969.0,SCHAUMBURG,1.0
3.0,2.0,0.0,3.0,310000,2.0,3.0,311730.0,2226.0,SCHAUMBURG,1.0
3.0,2.0,0.0,3.0,310000,2.0,3.0,280210.0,2226.0,SCHAUMBURG,1.0
,1.0,,,200000,,,141070.0,,SCHAUMBURG,
,1.0,,,190000,,,137740.0,,SCHAUMBURG,
,1.0,,,190000,,,142900.0,,SCHAUMBURG,
3.0,2.0,152.0,3.0,365000,1.0,3.0,281670.0,1921.0,SCHAUMBURG,1.0
2.0,1.0,56.0,3.0,250000,1.0,3.0,160740.0,1140.0,SCHAUMBURG,1.0
,1.0,,,165000,,,109980.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,278000,4.0,3.0,203800.0,1100.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,278000,4.0,3.0,193420.0,1100.0,SCHAUMBURG,0.0
3.0,2.0,130.0,3.0,330000,2.0,3.0,293420.0,1764.0,SCHAUMBURG,1.0
1.0,1.0,0.0,1.0,270100,1.0,3.0,180670.0,1186.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,246000,4.0,3.0,195390.0,1100.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,339900,2.0,2.0,222350.0,1672.0,SCHAUMBURG,1.0
1.0,2.0,0.0,1.0,262500,2.0,3.0,268490.0,1536.0,SCHAUMBURG,2.0
1.0,2.0,0.0,1.0,262500,2.0,3.0,268490.0,1536.0,SCHAUMBURG,2.0
1.0,2.0,0.0,1.0,367500,1.0,3.0,228320.0,1432.0,SCHAUMBURG,1.0
1.0,2.0,0.0,1.0,310000,2.0,3.0,303740.0,1654.0,SCHAUMBURG,1.0
,1.0,,,106000,,,88700.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,255000,4.0,3.0,198050.0,1260.0,SCHAUMBURG,0.0
,1.0,,,115000,,,40170.0,,SCHAUMBURG,
,1.0,,,115000,,,54950.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,289900,1.0,3.0,164060.0,1188.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,226900,2.0,3.0,128170.0,1767.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,226900,2.0,3.0,176870.0,1767.0,SCHAUMBURG,0.0
2.0,1.0,187.0,3.0,202410,1.0,3.0,121380.0,1250.0,SCHAUMBURG,1.0
2.0,1.0,187.0,3.0,202410,1.0,3.0,121380.0,1250.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,166000,2.0,3.0,135590.0,1300.0,SCHAUMBURG,0.0
1.0,2.0,0.0,1.0,279900,1.0,3.0,185600.0,1160.0,SCHAUMBURG,1.0
1.0,2.0,0.0,1.0,279900,1.0,3.0,204740.0,1160.0,SCHAUMBURG,1.0
,1.0,,,180000,,,148430.0,,SCHAUMBURG,
,1.0,,,140000,,,92900.0,,SCHAUMBURG,
,1.0,,,140000,,,86740.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,270000,4.0,3.0,218650.0,1308.0,SCHAUMBURG,2.0
,1.0,,,135000,,,86820.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,326500,2.0,3.0,242680.0,1969.0,SCHAUMBURG,1.0
,1.0,,,150000,,,49350.0,,SCHAUMBURG,
,1.0,,,154000,,,77180.0,,SCHAUMBURG,
,1.0,,,154000,,,87520.0,,SCHAUMBURG,
1.0,3.0,0.0,3.0,360000,2.0,3.0,331000.0,3256.0,SCHAUMBURG,1.0
1.0,3.0,0.0,3.0,360000,2.0,3.0,331000.0,3256.0,SCHAUMBURG,1.0
1.0,3.0,0.0,3.0,360000,2.0,3.0,334060.0,3256.0,SCHAUMBURG,1.0
1.0,3.0,0.0,3.0,517500,2.0,3.0,331000.0,3256.0,SCHAUMBURG,2.0
1.0,3.0,0.0,3.0,517500,2.0,3.0,331000.0,3256.0,SCHAUMBURG,2.0
1.0,3.0,0.0,3.0,517500,2.0,3.0,334060.0,3256.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,375000,2.0,3.0,271690.0,2798.0,SCHAUMBURG,2.0
1.0,2.0,0.0,3.0,160000,5.0,2.0,147780.0,1676.0,SCHAUMBURG,1.0
1.0,2.0,0.0,3.0,160000,5.0,2.0,147780.0,1676.0,SCHAUMBURG,1.0
,1.0,,,182500,,,97940.0,,SCHAUMBURG,
,1.0,,,120000,,,88700.0,,SCHAUMBURG,
,,,,135000,,,73210.0,,SCHAUMBURG,
,,,,135000,,,80530.0,,SCHAUMBURG,
,,,,158000,,,119330.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,243500,2.0,3.0,200400.0,1452.0,SCHAUMBURG,1.0
,1.0,,,161000,,,80530.0,,SCHAUMBURG,
,1.0,,,161000,,,80530.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,365000,2.0,3.0,255420.0,2252.0,SCHAUMBURG,0.0
3.0,2.0,0.0,1.0,304000,1.0,3.0,209850.0,1292.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,201101,4.0,2.0,202950.0,1125.0,SCHAUMBURG,0.0
1.0,3.0,0.0,3.0,465000,2.0,3.0,373210.0,3218.0,SCHAUMBURG,2.0
3.0,2.0,0.0,3.0,336000,2.0,3.0,255730.0,1774.0,SCHAUMBURG,1.0
,1.0,,,169000,,,124010.0,,SCHAUMBURG,
,1.0,,,100000,,,60170.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,290000,2.0,3.0,215740.0,1784.0,SCHAUMBURG,0.0
,1.0,,,189250,,,92010.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,186000,1.0,3.0,153910.0,1136.0,SCHAUMBURG,0.0
1.0,1.0,0.0,3.0,168000,1.0,3.0,103840.0,1027.0,SCHAUMBURG,2.0
,1.0,,,109000,,,62090.0,,SCHAUMBURG,
,1.0,,,101500,,,68010.0,,SCHAUMBURG,
1.0,2.0,168.0,1.0,290000,1.0,3.0,211890.0,1186.0,SCHAUMBURG,1.0
,1.0,,,196000,,,77150.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,275000,1.0,3.0,211990.0,1709.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,275000,1.0,3.0,203930.0,1709.0,SCHAUMBURG,0.0
1.0,2.0,0.0,3.0,395000,2.0,3.0,230460.0,2216.0,SCHAUMBURG,2.0
1.0,3.0,0.0,3.0,600000,2.0,2.0,489900.0,3637.0,SCHAUMBURG,1.0
,,,,215000,,,97940.0,,SCHAUMBURG,
,,,,215000,,,112760.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,361500,2.0,3.0,293400.0,1765.0,SCHAUMBURG,1.0
3.0,2.0,0.0,1.0,361500,2.0,3.0,260230.0,1765.0,SCHAUMBURG,1.0
,1.0,,,95000,,,67520.0,,SCHAUMBURG,
,1.0,,,95000,,,67520.0,,SCHAUMBURG,
,,,,127000,,,67520.0,,SCHAUMBURG,
,,,,127000,,,67520.0,,SCHAUMBURG,
,1.0,,,118500,,,55170.0,,SCHAUMBURG,
,1.0,,,110000,,,64950.0,,SCHAUMBURG,
1.0,1.0,0.0,1.0,150000,2.0,3.0,159650.0,1282.0,SCHAUMBURG,1.0
1.0,1.0,0.0,1.0,150000,2.0,3.0,179430.0,1282.0,SCHAUMBURG,1.0
,1.0,,,160000,,,40830.0,,SCHAUMBURG,
,1.0,,,160000,,,32710.0,,SCHAUMBURG,
,,,,171500,,,114030.0,,SCHAUMBURG,
,,,,171500,,,101300.0,,SCHAUMBURG,
,,,,171500,,,101300.0,,SCHAUMBURG,
